,0
110858,0.6408264492096338
110861,0.7200206939736763
110864,0.6996018500358057
110867,0.7510874265148211
110870,0.7844844104110691
110873,0.91845224329328
110876,0.9023076976296477
110879,0.9062383349536769
110882,0.753600005476278
110885,1.3834306664399667
110888,0.7623921961566662
110900,0.8978798920957515
110903,0.8706522610978022
110906,0.5508346549163315
110909,0.7382196984658504
110912,0.8711875358966443
110915,0.6103793040038532
110918,0.8027917265293094
110924,0.6263184965507497
110930,0.650906762785976
110933,0.8684692934884943
110936,0.7984620564835946
110939,0.8414208050903306
110945,0.8487578268094665
110948,0.9704835719344452
110953,0.9116915889644538
110962,0.8276496328400196
110972,0.832515405419595
110975,0.7939140486858077
110978,0.857892976038161
110981,0.8752087905380161
110984,1.0690820495652609
110992,0.8377498595481823
110995,0.8884677936357886
110998,0.8997191904935752
111001,0.9004196611191407
111022,1.0914101901257733
138850,0.7426126420965969
138851,0.7269684251869099
138860,0.7201024278869067
138864,0.43972972696129975
138865,0.8229770626753008
138867,0.879627220663345
138869,0.9136906929858816
138874,1.2390509311341154
138879,0.5939713167247279
138882,0.17355183812313818
138883,0.6435258888487544
138884,0.48929914610787817
138885,0.6137182188856908
138887,1.2329079878382045
138888,0.8272066650836946
138891,1.0062748325080804
138892,0.7799830644435227
138894,0.6649334797502108
138895,0.7773037783040908
138896,1.0017470093699128
138897,0.8644580059612706
138903,0.8481591590584595
138910,1.1669856596041062
138911,1.338346371245185
138912,0.8895959081289618
138917,1.1781734276237634
138918,1.4848375012397996
138919,1.3946368218302212
138925,1.3528995974264961
138927,1.2166805979258575
138931,0.848281182128555
138932,1.2103088545961684
138934,1.0442605111787358
138939,0.5393456559487089
138941,1.2230550394544508
138942,0.9490723466681809
138944,0.9425456513016043
138945,1.3540620112469208
138947,1.2657102022977802
138949,0.8200057713077986
138950,0.9482837208029119
138952,1.3829901229442707
138953,0.9441006089114294
138954,0.8063271535461516
138955,1.2003758661700128
138956,1.2261044029773578
138957,0.8557831243494305
138958,1.1575684561070723
138960,1.0115539634787631
138966,0.9466812380229824
138968,0.8783339961576755
138975,1.0419142034323874
138982,0.951820084389506
138984,0.9112687860214499
138985,0.855756380407871
138986,1.0893089248371453
138987,0.7707614753827768
138989,0.7403616745759792
138990,0.6233289273759058
138991,0.648987005477952
138992,0.682577130771076
139011,0.8095472693298205
139018,0.6374886313123408
139020,0.1641934556202409
139022,0.645465850302398
139026,0.6622160982569811
139027,0.9526190493070393
139029,1.4240090133890928
139030,0.20730549007752164
139032,1.0366425996680344
139244,0.8590454562017814
139263,0.7941236632031811
139521,1.0000878241741344
139527,0.5937946295291654
139596,0.8919302619416741
139598,0.6736540909578254
139600,0.8153675449523069
139601,0.6868868357977164
139602,0.9526582501431397
139603,0.6130641327256651
139604,0.8157544892718117
139607,0.7669433935474943
139608,0.8219085356440404
139609,1.0725989009208479
139610,0.6673560103973354
139611,0.9356683380809176
139612,0.8385242549152927
139613,0.6915381546254156
139616,0.8919303969864635
139617,0.837975863265316
139619,1.2616347072988314
139620,0.6736539500085834
139621,0.4031588015518919
139624,0.37504852388661547
139625,0.8191891665247774
139626,0.6763970652212925
139627,0.686887012062531
139628,0.14952819042735682
139629,0.9532949422171685
139631,0.867349950743651
139632,0.6138007807772178
139633,0.9356706417039575
139634,0.2870448066445851
139635,0.8157453610039341
139636,0.6928133727886574
139637,1.0967713164965944
139640,1.2099334481264963
139641,1.095982003927373
139642,0.7669411906797491
139643,0.45686592798719733
139644,0.8219021582464008
139645,0.8657451218767007
139646,0.5740360052274912
139647,1.0656027859260147
139648,1.0714030492164501
139649,0.667356285645393
139651,0.22814578808373856
139652,0.8385287619971771
139653,0.7212291846876479
139654,0.6976229838881252
139655,0.46089977113383584
139661,0.1319991555797135
139667,1.4352815894441189
139692,1.435281589444093
139694,1.2328145876530454
139698,0.5037544265112882
139704,0.2453849502339465
139753,1.0187068361050098
139776,0.6370752932806943
139777,0.9210148858462215
139793,0.872536410919621
139796,0.6396600694683463
139797,0.6384924935830516
139798,0.8787452241125735
139800,0.7425291828204041
139801,0.8791750444334349
139802,0.7899202535123615
139803,0.8126285101673337
139804,0.9374222517562656
139805,0.8277463665933387
139806,0.7194608528291125
139808,0.7635857387567139
139811,0.8404224865969562
139812,0.7071449924439414
139813,0.8776377429105416
139814,0.9112402589798044
139815,0.6847847079481922
139816,0.8415361847623617
139817,0.9249461851789103
139818,0.9495755391993257
139819,0.8419123264156448
139820,0.8442117979926321
139821,1.213571266830488
139822,1.3615741455339416
139823,0.8565113003141357
139825,0.7137785474323648
139826,1.3942803468695966
139829,1.221346412561813
139830,1.119095031689957
139831,0.8243692398947267
139832,0.7565530698031917
139834,0.9695855268404443
139838,0.8323529565619185
139839,0.9172420667713684
139840,0.8780880617244462
139841,0.9419707959964259
139842,0.9257597446530477
139846,0.7472600974862238
139848,0.7294640463105807
139849,0.9633421055237381
139852,0.8844308388021841
139854,0.6820261528074989
139855,0.5926925569337533
139856,0.7798748177536171
139858,1.182715268543513
139859,0.8775877494334928
139862,1.2190476107601689
139864,0.8960148724705072
139869,0.8779805124535108
139872,0.4808134156254358
139873,0.4999409154047322
139874,0.7740510933297992
139876,0.5174155636064246
139877,0.7029294308937796
139878,0.6076201899621302
139879,0.5801924580611448
139880,0.7601118220546264
139881,0.6999341196177152
139882,0.5116227232277767
139884,0.5889635783906361
139887,0.65114910141863
139888,0.4859524817997765
139889,0.7862629447781296
139890,0.8411537369953171
139891,0.42854421638717427
139892,0.6691314107309927
139893,0.7423555894078593
139894,0.881917068707374
139895,0.7648619530092026
139896,0.6875879406757425
139897,1.1499301252791734
139899,0.75117642043938
139900,1.0905464578306137
139901,0.5574987616528679
139905,1.22698285592098
139906,1.1526723580302525
139907,0.7296695929521484
139908,0.5621778860703147
139910,0.8678515826648352
139914,0.6123465182816181
139915,0.8288628385878961
139916,0.8885925632003373
139917,0.9608983052285379
139918,0.7328831783599653
139922,0.3884750009842526
139923,1.1023610452869324
139924,0.32567065394171224
139925,0.8756127786667158
139928,0.7639405912297894
139930,0.25943012037440577
139931,0.25780333841005576
139932,0.49510264998835685
139933,0.8951678719480766
139935,1.262699674486935
139936,0.7025367343853038
139941,1.269919447072676
139943,0.9518211244458634
139944,0.9112714933004848
139945,0.8557529736991402
139946,1.0927201413400418
139947,0.9301021560866412
139952,0.8725322685896663
139955,0.6404835155323009
139956,0.6396711369344381
139957,0.8787383856595876
139959,0.775833175274722
139960,0.7425295488315171
139961,0.8792043220564745
139962,0.7899203991908341
139963,0.8151618417116536
139964,0.9408310818548827
139965,0.82774134477651
139966,0.7194673340784
139968,0.766925866366577
139971,0.8441029542326466
139972,0.7071447156794255
139973,0.8930653466566505
139974,0.9188656777665792
139975,0.6847851720778907
139976,0.8462542139031055
139977,0.930631165767919
139978,0.9495856401507375
139979,0.8419120250729871
139980,0.8442293717257453
139981,1.2252356687566572
139982,1.3615741455339172
139983,0.865652487700555
139984,1.0989209037206762
139985,0.7137801794919411
139986,1.3943029143380448
139989,1.2353744543662735
139990,1.1362763971414134
139991,0.8243692398947166
139992,0.7565556160756859
139993,0.740361820045109
139994,0.6489870268474517
139996,0.9695857959265981
140000,0.8323396723718183
140001,0.9270785185981227
140003,0.6435261154431623
140004,0.6137182770172225
140005,0.8780747445285524
140006,0.9584810258259286
140007,0.925765549225033
140012,0.8272076674424595
140013,0.7481402656039423
140014,1.1666073626163043
140015,0.7294640463105828
140016,0.9633421055237548
140019,0.8844261868754607
140021,0.6820258829162156
140022,0.5926923606938785
140023,0.7808203859745436
140024,0.8095463626473421
140025,1.006269568663955
140027,1.1827207045589097
140028,0.8844602207543655
140029,0.7799828136091567
140030,0.6679370719866615
140035,1.2307069055843254
140037,0.2212674695407249
140038,0.6532961390144087
140039,1.2812269545554582
140041,1.1007795013696506
140043,1.188762021205789
140044,0.8725428725440769
140051,1.074146040474852
140059,1.158858285123432
140060,1.1267160094120359
140075,0.9550507469625016
140078,1.15421283606454
140086,1.3495883253677985
140089,1.0537500068593901
140092,0.8196621887261099
140093,0.7975282530741344
140094,0.9905438398993771
140095,0.648531717749379
140097,0.7072508600976714
140101,1.1988020710392022
140104,0.8754291598445602
140105,0.7582448792428826
140109,0.5224314680327807
140110,1.373084960197109
140111,0.7900136035074036
140112,0.9332387150708125
140115,1.3024417751730446
140117,0.872657118594953
140118,0.7662140993728719
140119,1.1424006238541975
140127,0.783798344536821
140128,1.0079003036362535
140129,0.8644556186057621
140131,0.9526267149925838
140139,1.0366485742946783
140140,1.0967766487005173
140144,1.4240278694181756
140146,1.2812393002068938
140152,1.2390560860022999
140155,1.3517345121492594
140156,0.910369452865352
140159,1.1796519076472376
140160,1.4848375012398116
140161,1.3946368218301783
140167,1.2247650361194304
140170,0.9490791351596359
140173,0.9425576444945044
140174,0.8796272206633504
140175,1.0955051392008617
140176,0.9482797443852871
140177,0.9136885394297677
140178,0.8063288622330548
140180,0.8661454087226759
140184,1.2657217112893537
140186,1.2003816828533784
140187,1.1575741804943245
140188,1.0115670298486057
140189,1.3971755926100062
140190,0.9621418231635469
140194,1.2176699965277065
140196,0.946691192668569
140197,0.8783282294438067
140199,1.0187166795876277
140200,1.1136173859485372
140203,1.2049479114884045
140205,1.063541140695556
140206,0.886834236787208
140207,1.1670187274252248
140214,1.3570039289292706
140318,0.9736309697108487
140319,1.139278494352312
140338,1.1998986548662014
140456,1.1234942305502822
140457,0.8240086648488163
140458,0.7762761687861548
140459,0.8170714405411191
140460,0.8413899618474345
140461,0.7668878535583816
140462,0.8737967031342071
140463,0.9165978506269646
140464,0.8779625864390203
140465,0.9019829159590855
140466,0.866364566011078
140467,0.9559579296242469
140468,0.7858796458972597
140469,0.8430585253307398
140470,1.0196878557084303
140471,1.0003192097039992
140472,0.9048200960302415
140475,0.7269688124614702
140476,0.8145984269279234
140477,1.1234942305502553
140479,0.8240097818993608
140480,0.5537841101754809
140481,0.7862930688366584
140482,0.7580099603994599
140483,0.8170727838230399
140484,0.3847787586160534
140485,0.8413900247447202
140486,0.2695151871743326
140487,0.7668883158012644
140488,0.4512469850810761
140489,0.8779483746099489
140490,0.5772384585414524
140491,0.9165919285726354
140492,0.5468357579158858
140493,0.8938252857452215
140494,0.7427262702950806
140495,0.9019852168273852
140496,0.5069417252521701
140497,0.8668319881113273
140498,0.4078266079855283
140499,0.9564359020057693
140500,0.6046028149744752
140501,0.7858750354205875
140502,0.6563121531290099
140503,0.8430531908485689
140504,0.4061365732263423
140505,1.0196781655509601
140506,0.8399856206175069
140507,1.0003301796939388
140508,0.8096611784325016
140509,0.9048248334706961
140510,0.5374267987918518
140515,0.7179046929251965
140516,1.2875039933138233
140517,0.8146504782270568
140518,0.8558423017083024
140519,0.8178324867393761
140520,0.8166295730873112
140521,0.7970317140689553
140522,0.9026955180168302
140523,0.8908236897824598
140524,0.9839658397464652
140525,0.9179699401209129
140526,0.8629942496720832
140527,0.988469177557196
140528,1.01854091386205
140529,0.8516979314785071
140532,1.0099982888783494
140535,0.7179021155131239
140536,0.8242119695176231
140537,1.2875039933138075
140539,0.814646787097448
140540,0.5921814314489792
140541,0.8558493797467474
140542,0.9640584983092587
140543,0.8232510979689793
140544,0.5071264472458441
140545,0.8177911150131669
140546,0.24716764733367264
140547,0.8069115723341977
140548,0.5806972880416856
140549,0.9170659612285779
140550,0.740526263447091
140551,0.8992286036827067
140552,0.6000892399459268
140553,0.9989568511409427
140554,0.9011771018945308
140555,0.9179828402463969
140556,0.6517031862131504
140557,0.8629949003249135
140558,0.492428856319329
140559,0.996326411651279
140560,0.7131545123805355
140561,1.018540913862063
140562,1.022299472793733
140563,0.8594248897808009
140564,0.5815004881265768
140569,1.0099982888783285
140570,0.8191084316722412
140600,1.174914203165793
140606,0.7903794658754719
140618,1.1396045099818428
140640,1.2073159052559461
140713,1.0895136590207313
140714,1.2155695582990431
140715,0.7613912999364713
140716,1.0035227475192734
140801,0.8578699223303368
140869,0.880679661943037
141091,0.7614932167766215
141132,1.3094919212422198
141144,0.8027778329287134
141153,1.0837608302411534
141157,1.3891284150337628
141176,0.7694255376773235
141177,0.8677847581590463
141178,0.8824301223716982
141179,1.191103861429898
141185,0.8140762957920407
141193,0.7998771401389045
141194,0.8883690802351171
141195,1.0095401956703418
141197,1.0932365087380467
141199,1.0670578573944214
141200,1.1803994210584206
141201,1.3980378912303413
141202,1.3874587973494228
141205,0.9594471039208713
141208,1.0625783056663185
141209,0.841106442703575
141212,1.0355021072315211
141215,1.403246730920099
141218,1.4151181823576224
141220,1.0412561042309034
141221,1.0520479945066958
141223,0.846689507089729
141226,0.832708828748305
141227,0.7926708024424655
141228,0.9392022427210694
141229,0.9101313977646782
141230,0.9177537138414924
141231,0.8104496622959083
141233,0.8030686006378811
141237,1.1013101952995812
141238,1.012500904120575
141239,0.9640531749418932
141240,0.8949000454137058
141241,0.9197405195845505
141242,1.2352171883287382
141243,0.9050426099221625
141244,0.9739584995465757
141245,1.1498760281897906
141247,0.9870986480452282
141249,0.8311546711762825
141250,0.8873714526898238
141252,0.9322459204997045
141253,0.984694611135184
141255,1.039082347133493
141256,0.8194271816992239
141258,0.8688190725377273
141259,0.8653942105536461
141260,0.93487134242965
141261,1.0627235652255924
141262,1.294963835294334
141264,1.1154832258769056
141265,0.9844334047706644
141267,1.005058991223776
141274,0.8376202092314857
141275,0.9940098493096816
141276,1.0412904233149434
141277,1.2656107044322809
141278,0.8895115508042487
141286,0.9266372251447251
141287,0.7764875485166199
141288,1.1655613093874981
141291,1.0611032785561134
141293,1.0750479376866522
141294,1.0985511180462526
141297,1.1320318238702867
141299,1.0156976343536024
141302,1.033587374648463
141303,0.8285231788199918
141306,0.8920928460252733
141307,1.158333689729378
141308,1.0404859310865315
141309,1.442687180655087
141311,1.0657288809606038
141314,0.9820726450192497
141315,1.1710782784804126
141317,0.8485418626806228
141320,0.6149246134528892
141321,0.5422991158119311
141322,0.653705667006954
141323,0.4800169401983768
141324,0.5168195319481312
141325,0.3808154055632292
141327,0.5223830796638023
141331,0.9673969195563192
141332,0.9444899476962166
141333,1.0409679035917112
141334,0.8560690122065939
141335,0.6375296574531337
141336,1.354816680030182
141337,0.694340642384255
141338,0.6202771786063082
141339,1.1795918823056848
141341,0.9504222936158462
141343,0.51990263014378
141344,0.4617545386862956
141345,1.0606730562474427
141346,0.6227820271178243
141347,0.6983526914039858
141349,1.0102524977740934
141350,0.8112082360695742
141352,0.5760580924977425
141353,0.6256276729051559
141354,0.7302183186205745
141355,0.9275671764332278
141358,0.9784910734399421
141359,0.7213517128648045
141360,0.8437786224143881
141361,0.8782358013403243
141368,0.7694270051138119
141369,0.8677796510722963
141370,0.8863995411505801
141371,1.1911038614298932
141372,0.8140715819095197
141380,0.8119233497124494
141381,0.9010086198992295
141382,1.0095480299355821
141385,1.0932552568725724
141387,1.0670491251733127
141388,1.1920728093894781
141389,1.3778094103081786
141390,1.3874587973494135
141393,0.9594476484040505
141396,1.0625783056663294
141397,0.8411021251332165
141400,1.0355261500779185
141402,1.1725344165629605
141403,1.4053427492833672
141406,1.3984019532691012
141408,1.041264705737901
141409,1.0477014999860061
141414,0.8354269736477854
141415,0.7926671294516412
141416,0.9392000813581151
141417,0.9115951892871598
141418,0.9177559028086894
141419,0.810449626370408
141421,0.805786060984066
141425,1.1150122349278027
141426,1.0341866781156774
141427,0.9640548944227612
141428,0.9120644201700661
141429,0.9248641844525338
141430,1.2352251507119782
141431,0.9172619311135545
141432,0.9739585079445389
141433,1.1498896135809653
141435,0.9870905119732541
141437,0.8311511817649733
141438,0.8888576394699622
141440,0.9378778717886687
141441,0.9846850926053401
141443,1.0473937424649646
141444,0.8328064696351701
141446,0.8770342377877353
141447,0.8785902744347436
141448,0.9454170895165451
141449,1.0627391420743115
141450,1.2949638352943473
141452,1.1154778678299098
141453,0.9844527250497359
141455,1.005054616881941
141461,0.47499939734661434
141462,0.6591436334734027
141463,0.9876142122143114
141464,1.1920663632721653
141465,0.9630442852650485
141466,1.2353201664957025
141472,1.2481901560003426
141475,0.6971776206512709
141476,0.694445190669895
141477,0.9651631066691415
141479,0.9883645636234815
141480,0.8470642831757798
141482,0.9087460300724954
141483,0.891899553710395
141484,1.1398706906503397
141485,1.3037075705137209
141486,0.7928870835724208
141488,0.9386449397577458
141491,1.013197631599347
141492,0.7611544229363425
141495,0.7375704038592827
141496,1.1136489271985415
141497,1.2357448248381913
141499,1.364670282249895
141500,1.2283981988363275
141503,1.3116115414330116
141505,0.8868705014356081
141511,1.0753961438220767
141512,0.8232607407405762
141513,0.7412958421391409
141514,0.6836312033932509
141516,1.0275244041626923
141520,0.9116803060145372
141521,1.1294606811595624
141523,0.6900097564111293
141524,0.6238228643756607
141525,1.0174421094231336
141527,1.022807591771395
141532,0.8439713986942075
141533,0.7752933718210451
141535,0.8478693908601194
141539,1.119617300423795
141541,0.7024980022217358
141542,0.6169730171202419
141543,0.8057032114118166
141544,0.8856829155580735
141545,1.3135552440264446
141548,0.9804312404196359
141549,0.8165229441580432
141550,0.6858944727829824
141557,0.9248581821241577
141558,1.2962245891271775
141559,0.9446288908703238
141560,1.2318843418697876
141569,0.5787034312378696
141570,0.6008403649461842
141571,0.9093911705216108
141573,0.9544852050378791
141574,0.6873454157600722
141575,1.162531177962925
141576,0.82894812949334
141577,0.8114717889601465
141578,1.1260713497533592
141581,0.675277782119517
141584,0.9435808537522326
141586,0.981692405251361
141587,0.6803847466166253
141590,0.563696729604264
141591,1.0661641494700314
141594,1.3000272110643991
141595,0.1756466049972212
141600,0.8755783331418628
141605,1.034496877599134
141606,0.6837084726061166
141607,0.39573163900518804
141609,0.9793085285209099
141613,0.8034238095106768
141614,1.1654708453029672
141616,0.6520995315689345
141617,0.28188127285334813
141618,1.113934288650089
141620,0.9444501537080174
141625,0.7453714995825172
141626,0.4640105391178748
141628,0.593681768770518
141632,1.1288834031714439
141634,0.28368056881222636
141635,0.3392696740742504
141636,0.5622485983316828
141637,0.7663088837972916
141641,0.9303718616838308
141642,0.6132771088979427
141643,0.5609759318415879
141650,0.9893451159615743
141651,1.192077882634322
141652,0.9654999686694122
141653,1.235303319812454
141659,1.248198084723187
141663,0.6971781582831853
141664,0.6944440994687107
141665,0.965158448902827
141667,0.988342347463232
141668,0.8470656379512915
141670,0.9087486918434352
141671,0.9016990766870695
141672,1.1435637971530275
141673,1.3169216293975927
141674,0.8027681446677913
141676,0.9386449397577263
141679,1.0131797659057247
141680,0.761155832737879
141683,0.7407038932708021
141684,1.1362166921179877
141685,0.6238229527376149
141686,1.2409258196152333
141688,1.3776665466827966
141689,1.2283981988363522
141692,1.3116213464390425
141694,0.8868678003023951
141700,1.092193043822715
141702,0.8232602350000483
141703,0.7412951040703746
141704,0.6836308621968521
141706,1.0277970953980102
141710,0.9263464502376183
141711,1.1294712034541903
141713,0.6900072752071842
141714,1.0301282278441617
141717,1.022803014080717
141721,0.8439738302995975
141722,0.7752935311911164
141724,0.847874606445912
141728,1.119617300423769
141730,0.7024982348111859
141731,0.617249117940863
141732,0.805702400659811
141733,0.8856831012608178
141734,1.3135552440264264
141737,0.9804362275565679
141738,0.8223737341394588
141739,0.6977748198114305
141745,0.836715270802041
141746,0.842163069225568
141747,0.6556618900642566
141748,1.0935159944885646
141749,0.7564653067041711
141750,0.656451236716343
141751,0.9020977819366797
141752,0.601332093329297
141753,0.7489958287093992
141754,1.0196777956472658
141755,1.0644408073419998
141756,0.7449465316882373
141757,0.7346038235263375
141758,0.8601127947417103
141759,0.6393399163460155
141760,0.8621111757020206
141761,0.7912471758384891
141762,0.687155257646957
141763,1.087430077778915
141765,0.8370690482020396
141766,0.7391000085253661
141767,0.8479334336228395
141768,0.8488291982852801
141769,0.6556615835753754
141770,0.3007527709523254
141771,1.1089571845384363
141772,1.1186948695450034
141773,0.7568129089006967
141774,0.5628606913998189
141775,0.6564512287287407
141776,0.11349769357954792
141777,0.9028608053458785
141778,0.7391953788970793
141779,0.6013319683923009
141780,0.2502639327493188
141781,0.7489967784720464
141782,0.6631100559750861
141783,1.0196777956472727
141784,1.0610593180722483
141785,1.0644360954241932
141786,0.8834408939575167
141787,0.7449454850354505
141788,0.39232189827758845
141789,0.7346027998622086
141790,0.32874076524810725
141791,0.8659991150536651
141792,0.7197717874750114
141793,0.6393396539495709
141794,0.2100248937874686
141795,0.8629615052959352
141796,0.6292732474310502
141797,0.7921754099773756
141798,0.6337576573652025
141799,0.6891509608576256
141800,0.4379122674224488
141801,1.104051536505648
141802,1.11912490141791
149865,0.5384925979771001
149866,0.706922972532994
149867,0.8338459396824853
