,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
79,141389,60784.0,0.5044323564274329,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
80,141401,60784.0,0.5912409378810463,本年度新增注册通用设备制造业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.9532680863272904,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
81,140479,60784.0,0.548467003427447,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
82,141400,60784.0,0.6302508113128237,本年度新增注册金属制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.946536557391006,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
83,141387,60784.0,0.5027830744809667,本年度新增注册木材加工和木、竹、藤、棕、草制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.0787015080145823,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
84,107619,60784.0,0.5474382910913634,每万人驾校相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.695530783217936,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
88,107695,60784.0,0.5274757599836266,每万人建筑装饰、装修和其他建筑业企业数量,t,行业（企业）,建筑业,ValueOntology.QUANTITY_PER_CAPITA,0.5506645429064664,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
92,149635,60784.0,0.5081645042383091,每万人渔业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,1.1624975508394386,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
100,141212,60784.0,0.6302494666904238,本年度新增注册金属制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.9465330506181217,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
102,141214,60784.0,0.5507582739418484,本年度新增注册专用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.9381286328546886,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
104,141311,60784.0,0.5002615237717609,本年度新增注册电气机械和器材制造业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.8747154811389336,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
106,140457,60784.0,0.548467192687516,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
109,141201,60784.0,0.5044317198631455,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
111,113668,60784.0,0.5807784721224472,近2年专用设备制造业企业数量增长,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.3674916051701904,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
112,141213,60784.0,0.5912408414578055,本年度新增注册通用设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.9532693276158536,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
113,111800,60784.0,0.5039780429369228,近2年中国电信营业厅相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5247054856958054,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
115,113628,60784.0,0.599484447316033,近2年金属制品业企业数量增长,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,2.629247270730159,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
116,141215,60784.0,0.5619068985290225,本年度新增注册汽车制造业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.9673486297955656,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
117,113667,60784.0,0.503759952452552,近2年通用设备制造业企业数量增长,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,2.228994201221431,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
120,141218,60784.0,0.6285222864015139,本年度新增注册计算机、通信和其他电子设备制造业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.0810840277572444,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
124,141199,60784.0,0.5027771500201025,本年度新增注册木材加工和木、竹、藤、棕、草制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.0786887333431625,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
125,141211,60784.0,0.6112915597506492,本年度新增注册有色金属冶炼和压延加工业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.2134490153090898,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
129,56748,60784.0,0.544305590185228,科教文化服务；驾校；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6936263119408702,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
131,70578,60784.0,0.5082646242798925,近2年制造业企业数量增长（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.941727548064365,汽车产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6701726291696597
134,139838,141201.0,0.5523516343727415,多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY,0.8068973926768105,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
142,139804,141201.0,0.6121364955045988,造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0153585826009526,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
148,139815,141201.0,0.5593565752228519,金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7582709499049574,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
154,149702,141201.0,0.5032175992541807,每万人电信、广播电视和卫星传输服务个体工商户数量,t,行业（个体工商户）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.9280026898733016,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
169,110008,141201.0,0.5964101117153926,近2年工厂相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,1.1333910133802396,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
171,141484,141201.0,0.5245943937826453,本年度新增注册造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.284046920756674,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
173,112443,141201.0,0.5746184246630426,近2年商业贸易公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5200434304176397,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
177,141481,141201.0,0.5787970850089067,本年度新增注册皮革、毛皮、羽毛及其制品和制鞋业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.1743058152135522,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
178,111639,141201.0,0.5059299493223292,近2年旧货市场相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.756488120471547,本年度新增注册造纸和纸制品业企业数量,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,1.1259991306587769
181,139838,141389.0,0.5523520915822339,多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY,0.8068973926768105,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
187,139804,141389.0,0.612136573281622,造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0153585826009526,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
191,139815,141389.0,0.5593568741094653,金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7582709499049574,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
197,149702,141389.0,0.5032171828298708,每万人电信、广播电视和卫星传输服务个体工商户数量,t,行业（个体工商户）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.9280026898733016,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
201,110008,141389.0,0.5964100964699054,近2年工厂相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,1.1333910133802396,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
202,141484,141389.0,0.5245950887667947,本年度新增注册造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.284046920756674,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
203,112443,141389.0,0.5746180222809188,近2年商业贸易公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5200434304176397,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
206,141481,141389.0,0.5787969368558706,本年度新增注册皮革、毛皮、羽毛及其制品和制鞋业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.1743058152135522,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
207,111639,141389.0,0.5059306330108274,近2年旧货市场相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.756488120471547,本年度新增注册造纸和纸制品业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,1.1259988741182785
214,139838,140479.0,0.600391975942424,多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY,0.8068973926768105,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
223,139804,140479.0,0.5099675816428229,造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0153585826009526,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
230,139815,140479.0,0.5977903847762205,金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7582709499049574,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
237,149702,140479.0,0.5742085571181964,每万人电信、广播电视和卫星传输服务个体工商户数量,t,行业（个体工商户）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.9280026898733016,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
238,149666,140479.0,0.5448405707434126,每万人金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.7906096551939095,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
239,149695,140479.0,0.550251372909803,每万人多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY_PER_CAPITA,0.8270566257569749,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
241,140713,140479.0,0.5732997318174576,本年度新增注册高端制造产业企业数量（大类）,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.7401264173341275,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
245,141033,140479.0,0.5791760071409118,本年度新增注册智能制造产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,1.134340749942567,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
257,141132,140479.0,0.5821411502338405,本年度新增注册汽车产业产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.7700120236398785,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
268,141117,140479.0,0.510419394223694,本年度新增注册新材料产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.980157858957704,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
272,141495,140479.0,0.5249273463921106,本年度新增注册金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.9407925193517244,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
273,110008,140479.0,0.6231089597795205,近2年工厂相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,1.1333910133802396,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
278,112443,140479.0,0.56757539458967,近2年商业贸易公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5200434304176397,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
284,141520,140479.0,0.5073374915182534,本年度新增注册多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.DIFF_QUANTITY,0.978112445355616,本年度新增注册制造业企业数量全国占比（大类）,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.818807276252873
292,139838,140457.0,0.600390110994487,多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY,0.8068973926768105,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
302,139804,140457.0,0.5099675700531527,造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0153585826009526,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
309,139815,140457.0,0.5977914697695766,金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7582709499049574,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
316,149702,140457.0,0.5742102788021768,每万人电信、广播电视和卫星传输服务个体工商户数量,t,行业（个体工商户）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.9280026898733016,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
317,149666,140457.0,0.5448413994019956,每万人金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.7906096551939095,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
318,149695,140457.0,0.5502493957112582,每万人多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY_PER_CAPITA,0.8270566257569749,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
320,140713,140457.0,0.5733006787406681,本年度新增注册高端制造产业企业数量（大类）,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.7401264173341275,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
324,141033,140457.0,0.5791767567538698,本年度新增注册智能制造产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,1.134340749942567,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
336,141132,140457.0,0.5821419687771298,本年度新增注册汽车产业产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.7700120236398785,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
347,141117,140457.0,0.5104203894378777,本年度新增注册新材料产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.980157858957704,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
351,141495,140457.0,0.5249281939118324,本年度新增注册金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.9407925193517244,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
352,110008,140457.0,0.6231085558167564,近2年工厂相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,1.1333910133802396,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
357,112443,140457.0,0.5675750369954957,近2年商业贸易公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5200434304176397,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
363,141520,140457.0,0.5073364925491668,本年度新增注册多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.DIFF_QUANTITY,0.978112445355616,本年度新增注册制造业企业数量（大类）,t,行业（企业）,制造业,ValueOntology.DIFF_QUANTITY,0.8188096456032953
367,139838,141294.0,0.5021245281624543,多式联运和运输代理业个体工商户数量,t,行业（个体工商户）,交通运输、仓储和邮政业,ValueOntology.QUANTITY,0.8068973926768105,本年度新增注册家具制造业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9675393482740364
370,139804,141294.0,0.6122867189234815,造纸和纸制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.0153585826009526,本年度新增注册家具制造业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9675393482740364
373,139815,141294.0,0.604200262843153,金属制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7582709499049574,本年度新增注册家具制造业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.9675393482740364
