,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
71,139872,110741.0,0.5197950015310125,农副食品加工业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.6115605042655765,农、林、牧、渔专业及辅助性活动企业数量全国占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PROPORTION_OF_NATION,0.7482578362304825
85,139796,57365.0,0.5628176636219988,农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7448815240268959,农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.QUANTITY,0.7482578222668718
95,149642,57365.0,0.5015353336836368,每万人非金属矿采选业个体工商户数量,t,行业（个体工商户）,采矿业,ValueOntology.QUANTITY_PER_CAPITA,0.9890868650283078,农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.QUANTITY,0.7482578222668718
97,149636,57365.0,0.5271266345227007,每万人农、林、牧、渔专业及辅助性活动个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,0.9896213362104466,农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.QUANTITY,0.7482578222668718
106,60711,57365.0,0.5260801402375707,第一产业占GDP的比重,t,经济,,ValueOntology.PERCENTAGE,1.119367148706346,农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.QUANTITY,0.7482578222668718
107,139955,57365.0,0.5628167638819848,农副食品加工业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7448817641496122,农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.QUANTITY,0.7482578222668718
124,139872,57365.0,0.5197963088962463,农副食品加工业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.6115605042655765,农、林、牧、渔专业及辅助性活动企业数量,t,行业（企业）,农、林、牧、渔业,ValueOntology.QUANTITY,0.7482578222668718
133,139819,140476.0,0.5424349789816154,铁路、船舶、航空航天和其他运输设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.8667930693687433,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
134,139797,140476.0,0.5496992771523816,食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.705233473409706,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
135,139796,140476.0,0.5329489153321385,农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7448815240268959,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
137,139777,140476.0,0.5510251639727438,农、林、牧、渔专业及辅助性活动个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY,0.9327925726725046,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
146,149636,140476.0,0.5317145016417965,每万人农、林、牧、渔专业及辅助性活动个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,0.9896213362104466,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
150,149646,140476.0,0.5606392177088065,每万人农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.7599842555649788,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
155,149647,140476.0,0.5908084705445538,每万人食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.7664272435201394,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
159,60711,140476.0,0.6684268103918481,第一产业占GDP的比重,t,经济,,ValueOntology.PERCENTAGE,1.119367148706346,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
162,141476,140476.0,0.5227711972827722,本年度新增注册食品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.9008150394661912,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
167,112090,140476.0,0.529583466656869,近2年诊所相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5270699908524593,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
169,60706,140476.0,0.5590186292112027,第一产业增加值(根据产业占比计算),t,经济,,ValueOntology.DIFF_QUANTITY,1.0592949626096213,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
170,111716,140476.0,0.5267041783039933,近2年儿童用品店相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5825270974482901,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
172,141475,140476.0,0.5296995163052577,本年度新增注册农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.8970695879534286,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
174,141465,140476.0,0.5331479174406986,本年度新增注册畜牧业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.DIFF_QUANTITY,1.1474267829421485,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
175,111303,140476.0,0.5206599643943604,近2年摩托车服务相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.6707829106930195,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
177,111299,140476.0,0.5335832632139356,近2年汽车维修相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5240257506301098,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
178,141544,140476.0,0.5075812050952235,本年度新增注册卫生个体工商户数量,t,行业（个体工商户）,卫生和社会工作,ValueOntology.DIFF_QUANTITY,0.8362092372435203,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
179,60579,140476.0,-0.5620673856801789,城区地铁配置完备度得分,t,配套,轨道交通,ValueOntology.SCORE,0.9039021716283736,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
182,141483,140476.0,0.5551398607752461,本年度新增注册家具制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.936577213731959,本年度新增注册农、林、牧、渔业企业数量占比（大类）,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.7821251132896012
191,138985,141275.0,0.5296156488213194,畜牧业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY,1.099316287840045,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
193,107345,141275.0,0.5846997008148278,每万人加油站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.563168027914549,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
202,149634,141275.0,0.5107554623878856,每万人畜牧业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,1.0837060977826676,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
206,60711,141275.0,0.5811480821429714,第一产业占GDP的比重,t,经济,,ValueOntology.PERCENTAGE,1.119367148706346,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
207,111307,141275.0,0.5008866648793405,近2年摩托车销售相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.7062448638198239,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
211,111303,141275.0,0.530789257198169,近2年摩托车服务相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.6707829106930195,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
212,111299,141275.0,0.5084422598264126,近2年汽车维修相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5240257506301098,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
213,42606,141275.0,0.5826722105532149,汽车服务；加油站；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.5661452181617679,本年度新增注册林业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9362978644602028
218,139808,57230.0,0.5208788127605023,化学原料和化学制品制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.8014739745829061,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
224,138986,57230.0,0.576241834360737,渔业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY,0.965806018548512,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
227,138982,57230.0,0.5559192821529406,农业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY,0.9947686513181394,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
232,107417,57230.0,-0.5419627713657557,每万人麦当劳餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7547452904197836,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
233,107347,57230.0,0.5369603528966871,每万人加油站（中国石油）相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7026508119577,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
234,107400,57230.0,-0.529257981365662,每万人日本料理相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6877482295934243,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
235,107372,57230.0,0.5047543187986852,每万人摩托车销售相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7649702697849956,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
236,107418,57230.0,-0.5249612212502778,每万人必胜客餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.577175767016994,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
237,107428,57230.0,-0.5460776344897976,每万人甜品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5392791784438182,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
238,107398,57230.0,-0.5324777459520623,每万人外国餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5096128672857322,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
242,107345,57230.0,0.5150592727487513,每万人加油站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.563168027914549,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
250,149653,57230.0,0.507467713647993,每万人木材加工和木、竹、藤、棕、草制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.9135323535355416,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
251,149635,57230.0,0.5476977789082632,每万人渔业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,0.9854913766762642,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
252,149632,57230.0,0.5368131670363336,每万人农业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,1.034308848266979,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
253,149636,57230.0,0.5155959354824258,每万人农、林、牧、渔专业及辅助性活动个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,0.9896213362104466,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
261,56436,57230.0,-0.5340884407531483,餐饮服务；外国餐厅；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.5073827363286336,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
263,139943,57230.0,0.5559191443720367,农业个体工商户数量全国占比,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.PROPORTION_OF_NATION,0.9947660593290196,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
272,60711,57230.0,0.7650120680396321,第一产业占GDP的比重,t,经济,,ValueOntology.PERCENTAGE,1.119367148706346,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
273,139946,57230.0,0.5762412418646226,渔业个体工商户数量全国占比,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.PROPORTION_OF_NATION,0.9658047299137956,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
280,139968,57230.0,0.5208783968108867,化学原料和化学制品制造业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.8014764414036724,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
281,111307,57230.0,0.5215914456790306,近2年摩托车销售相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.7062448638198239,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
288,56190,57230.0,-0.529618638894374,餐饮服务；外国餐厅；日本料理；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6872473883894321,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
292,141463,57230.0,0.5265951896498446,本年度新增注册农业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.DIFF_QUANTITY,1.1071364231645944,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
294,60706,57230.0,0.6620270380299416,第一产业增加值(根据产业占比计算),t,经济,,ValueOntology.DIFF_QUANTITY,1.0592949626096213,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
298,141465,57230.0,0.6675959086129558,本年度新增注册畜牧业个体工商户数量,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.DIFF_QUANTITY,1.1474267829421485,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
299,111303,57230.0,0.6270536159971534,近2年摩托车服务相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.6707829106930195,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
303,54198,57230.0,-0.5486604323880776,餐饮服务；甜品店；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.5365320644804623,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
304,42594,57230.0,-0.501845229228533,餐饮服务；咖啡厅；星巴克咖啡；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.732334627430468,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
305,56409,57230.0,0.5049668735103156,摩托车服务；摩托车销售；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.7661254831670768,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
309,56452,57230.0,-0.5248396875819835,餐饮服务；快餐厅；必胜客；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.5769385660729617,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
310,111299,57230.0,0.58838938212476,近2年汽车维修相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5240257506301098,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
312,149631,57230.0,0.6197301309725787,每万人农、林、牧、渔业个体工商户数量（大类）,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.QUANTITY_PER_CAPITA,1.0550516768522071,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
313,56198,57230.0,0.5350413414152889,汽车服务；加油站；中国石油；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.7059828936743655,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
315,56451,57230.0,-0.542116242892594,餐饮服务；快餐厅；麦当劳；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.7547283098558895,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
316,42606,57230.0,0.5148632017361352,汽车服务；加油站；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.5661452181617679,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
317,139888,57230.0,0.5739151094321001,非金属矿物制品业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.7198831157204832,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
320,139263,57230.0,0.5756078503890589,畜牧业个体工商户数量占比,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.995701689397822,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
321,138903,57230.0,0.6355577603860286,农业个体工商户数量占比,t,行业（个体工商户）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.9482238333202528,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
322,139872,57230.0,0.6091972065551797,农副食品加工业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.6115605042655765,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
325,141499,57230.0,0.5563596779891795,本年度新增注册铁路、船舶、航空航天和其他运输设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.2317574789797208,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
327,139879,57230.0,0.5022571053254303,家具制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.7108902725947026,农业企业数量占比,t,行业（企业）,农、林、牧、渔业,ValueOntology.PERCENTAGE,0.8737102725674649
338,139796,57271.0,0.5207556601479103,农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,0.7448815240268959,燃气生产和供应业企业数量占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PERCENTAGE,0.636679072061081
353,149646,57271.0,0.5301010649981587,每万人农副食品加工业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.7599842555649788,燃气生产和供应业企业数量占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PERCENTAGE,0.636679072061081
356,139955,57271.0,0.5207556526765241,农副食品加工业个体工商户数量全国占比,t,行业（个体工商户）,制造业,ValueOntology.PROPORTION_OF_NATION,0.7448817641496122,燃气生产和供应业企业数量占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PERCENTAGE,0.636679072061081
367,60579,57271.0,-0.511129294178522,城区地铁配置完备度得分,t,配套,轨道交通,ValueOntology.SCORE,0.9039021716283736,燃气生产和供应业企业数量占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PERCENTAGE,0.636679072061081
369,141483,57271.0,0.6018135890902245,本年度新增注册家具制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.936577213731959,燃气生产和供应业企业数量占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PERCENTAGE,0.636679072061081
370,139872,57271.0,0.6017938241916795,农副食品加工业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.6115605042655765,燃气生产和供应业企业数量占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PERCENTAGE,0.636679072061081
388,141483,57402.0,0.5426366711257674,本年度新增注册家具制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.936577213731959,燃气生产和供应业企业数量,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.QUANTITY,0.6060001381950352
399,141483,110861.0,0.5426365746989603,本年度新增注册家具制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,0.936577213731959,燃气生产和供应业企业数量全国占比,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.PROPORTION_OF_NATION,0.6059988670740788
402,107349,113670.0,0.5633705731354005,每万人汽车服务加气站相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6979394905483546,近2年燃气生产和供应业企业数量增长,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.DIFF_QUANTITY,2.511676541097758
404,56175,113670.0,0.5620046136305923,汽车服务；加气站；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.6974079359605255,近2年燃气生产和供应业企业数量增长,t,行业（企业）,电力、热力、燃气及水生产和供应业,ValueOntology.DIFF_QUANTITY,2.511676541097758
