,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
151,56587,70595,0.5148728149482343,体育休闲服务；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5023983482252984,卫生和社会工作企业数量全国占比（大类）,t,行业（企业）,卫生和社会工作,ValueOntology.PROPORTION_OF_NATION,0.6846180851647026
152,56531,70595,0.5152431131549708,购物服务；专卖店；宠物用品店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.8554284953103735,卫生和社会工作企业数量全国占比（大类）,t,行业（企业）,卫生和社会工作,ValueOntology.PROPORTION_OF_NATION,0.6846180851647026
153,42597,70595,0.5034132954786144,交通设施服务；停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.8172561660303755,卫生和社会工作企业数量全国占比（大类）,t,行业（企业）,卫生和社会工作,ValueOntology.PROPORTION_OF_NATION,0.6846180851647026
201,139848,70596,0.5138898027963958,专业技术服务业个体工商户数量,t,行业（个体工商户）,科学研究和技术服务业,ValueOntology.QUANTITY,0.511392863533861,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
206,140013,70596,0.5080139252511058,商务服务业个体工商户数量全国占比,t,行业（个体工商户）,租赁和商务服务业,ValueOntology.PROPORTION_OF_NATION,0.6428199876133466,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
228,107420,70596,0.5249126864755947,每万人咖啡厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8390576102898367,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
229,107629,70596,0.6394936427988732,每万人停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8104648227292932,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
230,107590,70596,0.5586796307821353,每万人商务楼宇相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8237654026242492,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
231,107591,70596,0.5595397662689691,每万人商务写字楼相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8370440818734808,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
233,107630,70596,0.6583673061194794,每万人公共停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7854810155652758,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
234,107620,70596,0.6771146924853687,每万人交通服务设施相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7467100674218673,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
236,107512,70596,0.5893511369335522,每万人中介机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7798634069851765,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
237,107617,70596,0.6196775472774675,每万人科研机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8162052688649732,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
238,107481,70596,0.5317428717358424,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7022927683011376,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
239,107476,70596,0.5834069467258551,每万人宠物用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.828957172585576,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
240,107461,70596,0.5560654757490276,每万人品牌服装店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6565592786171877,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
241,107393,70596,0.5288201596658879,每万人海鲜酒楼相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7445048612546736,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
242,107527,70596,0.6632068673668978,每万人健身中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6968234710692316,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
244,107542,70596,0.5373447253413136,每万人影剧院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6280728232842936,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
245,107398,70596,0.6019802371568352,每万人外国餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7504834367117007,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
246,107618,70596,0.6192628627828626,每万人培训机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6742707578709127,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
247,107594,70596,0.6634283286339182,每万人住宅区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6483893614051632,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
248,107596,70596,0.6445140755486526,每万人住宅小区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6519892089577518,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
249,107447,70596,0.6216029970841367,每万人花卉市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5846164378224948,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
250,107475,70596,0.5188468943338638,每万人烟酒专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5612356722604805,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
251,107588,70596,0.6756450934500821,每万人商务住宅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.595889683436529,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
252,107543,70596,0.5081228001317357,每万人电影院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.60030471813044,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
253,56496,70596,0.621096148448432,购物服务；花鸟鱼虫市场；花卉市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5905446592627831,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
254,107531,70596,0.6041435451756341,每万人娱乐场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5786757009074908,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
255,107519,70596,0.6811566030549958,每万人运动场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5964668277000928,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
256,107446,70596,0.6287989024311958,每万人花鸟鱼虫市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5682073472594296,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
257,107510,70596,0.5966962535699573,每万人洗浴推拿场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5828596874580462,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
258,107392,70596,0.5263424172361015,每万人特色/地方风味餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.674598909561183,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
259,107339,70596,0.531364708914251,每万人网吧相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5713303606227025,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
260,56681,70596,0.6457458901293369,商务住宅；住宅区；住宅小区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6632209889635508,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
261,107610,70596,0.5866680914688988,每万人传媒机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6314341339124239,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
262,107511,70596,0.571298899792012,每万人洗衣店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6186311204068546,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
264,107564,70596,0.5306451492173669,每万人医疗保健用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5971494389709405,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
265,107458,70596,0.5346652304821627,每万人体育用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5343179807586628,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
266,107454,70596,0.5363271544238086,每万人果品市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5312991396307571,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
268,107514,70596,0.6162682124687904,每万人彩票彩券销售点相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5090156615846498,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
286,56679,70596,0.6657148392905947,商务住宅；住宅区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6595363454012731,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
287,56676,70596,0.5730579521064363,商务住宅；楼宇；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.8290233196545924,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
289,56747,70596,0.6151223655336444,科教文化服务；培训机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.688974419769711,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
297,64464,70596,0.541120444960201,镇到村公交覆盖率得分,f,交通,公交,ValueOntology.SCORE,0.6094027751914555,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
305,56648,70596,0.5146227439383823,医疗保健服务；医药保健销售店；医疗保健用品；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.6176591091029104,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
311,56598,70596,0.6710215519454951,体育休闲服务；运动场馆；健身中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.71234126892344,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
313,56780,70596,0.663066335571961,交通设施服务；停车场；公共停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7991898879135911,文化、体育和娱乐业企业数量全国占比（大类）,t,行业（企业）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.6692274160064153
